,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05
1,0.9818079515584638,0.9817756048311012,0.9816557223649558,0.9815832962686447,0.981566059941345,0.9815740692773254,0.9815897070098863,0.9816060698093773,0.9816209048103675
2,0.921966792269651,0.9211828895569576,0.9205252383843159,0.9202114423749292,0.9201479348947732,0.9201922393149764,0.9202686316791422,0.9203471609053648,0.9204179252053479
3,0.8645739354599867,0.8634227541187629,0.8625731587013052,0.8621966411208121,0.8621413251723414,0.8622195188992978,0.8623341284649798,0.8624475474712028,0.8625479742175667
4,0.8129737790366621,0.8116305956149217,0.810673158352355,0.8102560344005758,0.810206067717622,0.8103096345374802,0.8104544615634716,0.8105965149856142,0.8107219517227442
5,0.7678303079760262,0.766362299947968,0.7653200282877429,0.7648600695239471,0.7647973396589606,0.7649033917175159,0.7650567515999451,0.7652088949721403,0.765344086450469
6,0.7281400026769332,0.7266088963387844,0.7255270303470152,0.7250419695088871,0.7249597036705842,0.7250499780558558,0.7251909698389364,0.7253335715333651,0.7254614005914597
7,0.6927151866841026,0.6911691734869859,0.6900947605349426,0.6896072204759187,0.6895074878115799,0.6895739058320927,0.6896911391082462,0.6898126919612984,0.6899227376343678
8,0.6606467636290809,0.6591203606513824,0.6580893254671168,0.6576166856912018,0.6575036764592317,0.6575441162298759,0.657633129717235,0.6577286916497846,0.6578162874206553
9,0.631318336679402,0.6298341292139029,0.6288683635104128,0.6284202563627994,0.6282967434310787,0.6283110781878252,0.6283706501661317,0.6284386883561539,0.6285023159957883
10,0.6043357504817375,0.6029042942515426,0.6020125733853526,0.6015915512058443,0.6014578856093054,0.6014460097077308,0.601475972930564,0.6015163312450567,0.6015558563216601
11,0.5794361264394261,0.5780563669790448,0.5772370661131625,0.576840494725404,0.5766950037875344,0.5766563301908111,0.5766567240210895,0.5766697204372181,0.576685554468506
