,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05
1,0.6000155616581471,0.592762953329673,0.588944982603815,0.586449189564993,0.5845518333397568,0.5831293980239145,0.582091649395593,0.5813312954159446,0.5807632700713014
2,0.5558478547034711,0.5513798214268004,0.5488970189846711,0.5470678596255174,0.5455578608680374,0.5444321157665528,0.5436387381920659,0.5430784877139145,0.5426733192739761
3,0.5011164614604604,0.49799014394952845,0.49620104528058984,0.4947521175439291,0.493520571355639,0.4926158903949617,0.49199010630897744,0.4915551570256005,0.4912446621256934
4,0.4497671737204173,0.4473495602954075,0.44592482087520413,0.4446839897196806,0.44362253149454267,0.44284975820830386,0.4423167672447127,0.4419458404940019,0.44168027361158446
5,0.40842173634152235,0.4064293327082933,0.405230996125695,0.4041326853339764,0.40319101632334786,0.40250406025481755,0.4020250014777038,0.40168674196972387,0.4014410600752101
6,0.38086641811522937,0.37915936377780335,0.37811560961058543,0.3771195192224992,0.37626372163041977,0.37563669293663826,0.3751941453230031,0.3748771943385485,0.3746439080551788
7,0.3650493277087744,0.3635365394818926,0.36259129806525436,0.36165945532722243,0.3608583971056647,0.3602709796601654,0.35985391420442925,0.3595529537842249,0.35932986973366976
8,0.35638974273707824,0.35500985043932376,0.35412216165553556,0.3532263485770897,0.3524569700245934,0.35189399967350765,0.35149400903285066,0.3512047973549237,0.35098996798851645
9,0.3512558386782715,0.3499715262035319,0.34911685554240335,0.34824110984102286,0.3474899001730296,0.34694177247822033,0.346552956845975,0.34627202473638297,0.3460634051902729
10,0.3476760452848475,0.3464667340336439,0.34563280127101337,0.3447699989700982,0.3440304151232664,0.34349194749040446,0.3431107942706435,0.34283583799858375,0.3426318854774195
11,0.3447893633778111,0.3436439685799265,0.34282534087465855,0.34197288304227613,0.34124220647668824,0.3407110114618901,0.3403358153446311,0.34006567061671933,0.33986557371137216
